customerID,lifespan_months,Customer_Segmentation,sum_quantity_bought,revenue,Customer_Monetary_Section,Average_Monthly_order,Average_Invoice_Order,count_customer_transactions,Customer_Frequency,country
14452,2,short term customer,98,201.25,standard customer,100.63,100.63,2,occasional buyer,United Kingdom
15763,2,short term customer,147,651.32,standard customer,325.66,325.66,2,occasional buyer,United Kingdom
15263,0,short term customer,75,109.91,standard customer,NULL,109.91,1,one time buyer,United Kingdom
17957,0,short term customer,218,74.69,standard customer,NULL,74.69,1,one time buyer,United Kingdom
13198,11,loyal customer,1372,1846.43,VIP customer,167.86,307.74,6,frequent buyer,United Kingdom
14418,4,short term customer,1212,1486.17,VIP customer,371.54,495.39,3,occasional buyer,United Kingdom
16919,7,loyal customer,916,1780.24,VIP customer,254.32,161.84,11,frequent buyer,United Kingdom
17191,11,loyal customer,987,1775.1,VIP customer,161.37,253.59,7,frequent buyer,United Kingdom
12673,11,loyal customer,260,457.51,standard customer,41.59,228.76,2,occasional buyer,Germany
16037,3,short term customer,304,649.82,standard customer,216.61,216.61,3,occasional buyer,United Kingdom
18216,0,short term customer,153,390.5,standard customer,NULL,390.5,1,one time buyer,United Kingdom
17337,5,short term customer,692,1039.9,VIP customer,207.98,259.97,4,occasional buyer,United Kingdom
14359,2,short term customer,271,689.78,standard customer,344.89,229.93,3,occasional buyer,United Kingdom
12425,0,short term customer,321,477.75,standard customer,NULL,477.75,1,one time buyer,Portugal
16477,10,loyal customer,822,1460.39,VIP customer,146.04,208.63,7,frequent buyer,United Kingdom
12809,0,short term customer,160,421.03,standard customer,NULL,421.03,1,one time buyer,Portugal
13318,1,short term customer,292,630.8,standard customer,630.8,210.27,3,occasional buyer,United Kingdom
14692,6,short term customer,217,452.4,standard customer,75.4,113.1,4,occasional buyer,United Kingdom
15090,0,short term customer,184,303.32,standard customer,NULL,303.32,1,one time buyer,United Kingdom
15355,1,short term customer,25,158.05,standard customer,158.05,79.03,2,occasional buyer,United Kingdom
15109,0,short term customer,96,309.5,standard customer,NULL,309.5,1,one time buyer,United Kingdom
15482,11,loyal customer,3970,9142.96,VIP customer,831.18,761.91,12,frequent buyer,United Kingdom
15381,2,short term customer,123,527.25,standard customer,263.63,263.63,2,occasional buyer,United Kingdom
15877,1,short term customer,280,375.87,standard customer,375.87,187.94,2,occasional buyer,United Kingdom
13270,0,short term customer,200,590,standard customer,NULL,590,1,one time buyer,United Kingdom
12757,6,short term customer,1130,5770.26,VIP customer,961.71,443.87,13,frequent buyer,Portugal
16852,5,short term customer,56,144.91,standard customer,28.98,72.46,2,occasional buyer,United Kingdom
13389,7,loyal customer,311,654.9,standard customer,93.56,218.3,3,occasional buyer,United Kingdom
15598,0,short term customer,106,165.62,standard customer,NULL,165.62,1,one time buyer,United Kingdom
14432,2,short term customer,1272,1501.25,VIP customer,750.63,250.21,6,frequent buyer,United Kingdom
17594,6,short term customer,124,266.72,standard customer,44.45,133.36,2,occasional buyer,United Kingdom
16914,0,short term customer,98,147.87,standard customer,NULL,147.87,1,one time buyer,United Kingdom
14149,0,short term customer,103,206.11,standard customer,NULL,206.11,1,one time buyer,United Kingdom
14224,7,loyal customer,430,861.37,standard customer,123.05,215.34,4,occasional buyer,United Kingdom
14894,0,short term customer,203,526.29,standard customer,NULL,526.29,1,one time buyer,United Kingdom
13952,1,short term customer,964,1932.26,VIP customer,1932.26,966.13,2,occasional buyer,United Kingdom
17321,2,short term customer,260,519.95,standard customer,259.98,259.98,2,occasional buyer,United Kingdom
16623,0,short term customer,33,111.75,standard customer,NULL,111.75,1,one time buyer,United Kingdom
15445,0,short term customer,58,113.5,standard customer,NULL,113.5,1,one time buyer,United Kingdom
12415,10,loyal customer,50874,88197.63,high value customer,8819.76,4199.89,21,frequent buyer,Australia
15095,3,short term customer,761,966.98,standard customer,322.33,241.75,4,occasional buyer,United Kingdom
15247,0,short term customer,96,192.8,standard customer,NULL,192.8,1,one time buyer,United Kingdom
16654,7,loyal customer,262,530.67,standard customer,75.81,132.67,4,occasional buyer,United Kingdom
14889,0,short term customer,69,98.25,standard customer,NULL,98.25,1,one time buyer,United Kingdom
17764,5,short term customer,289,623.8,standard customer,124.76,311.9,2,occasional buyer,United Kingdom
16889,4,short term customer,494,1011.62,VIP customer,252.91,337.21,3,occasional buyer,United Kingdom
14733,11,loyal customer,3380,8539.29,VIP customer,776.3,711.61,12,frequent buyer,United Kingdom
15950,11,loyal customer,433,1057.39,VIP customer,96.13,264.35,4,occasional buyer,United Kingdom
12647,11,loyal customer,1060,2942.06,VIP customer,267.46,245.17,12,frequent buyer,Germany
16297,0,short term customer,187,255.05,standard customer,NULL,255.05,1,one time buyer,United Kingdom
15058,10,loyal customer,760,1598.68,VIP customer,159.87,145.33,11,frequent buyer,United Kingdom
15977,1,short term customer,598,606.07,standard customer,606.07,303.03,2,occasional buyer,United Kingdom
14416,1,short term customer,288,451.32,standard customer,451.32,225.66,2,occasional buyer,United Kingdom
16062,11,loyal customer,391,834.17,standard customer,75.83,208.54,4,occasional buyer,United Kingdom
16079,1,short term customer,787,1224.5,VIP customer,1224.5,408.17,3,occasional buyer,United Kingdom
14305,2,short term customer,609,1144.5,VIP customer,572.25,381.5,3,occasional buyer,United Kingdom
13244,0,short term customer,21,71.04,standard customer,NULL,71.04,1,one time buyer,United Kingdom
16305,0,short term customer,82,101.56,standard customer,NULL,101.56,1,one time buyer,United Kingdom
16628,7,loyal customer,545,1224.18,VIP customer,174.88,244.84,5,occasional buyer,United Kingdom
14102,2,short term customer,662,955.63,standard customer,477.81,191.13,5,occasional buyer,United Kingdom
17712,0,short term customer,164,380.96,standard customer,NULL,380.96,1,one time buyer,United Kingdom
14854,6,short term customer,1170,1956.98,VIP customer,326.16,279.57,7,frequent buyer,United Kingdom
13082,7,loyal customer,4056,3149.63,VIP customer,449.95,349.96,9,frequent buyer,United Kingdom
12732,0,short term customer,63,129.22,standard customer,NULL,129.22,1,one time buyer,France
15407,9,loyal customer,340,744.72,standard customer,82.75,186.18,4,occasional buyer,United Kingdom
17172,0,short term customer,312,204.24,standard customer,NULL,204.24,1,one time buyer,United Kingdom
14431,0,short term customer,82,343.76,standard customer,NULL,343.76,1,one time buyer,United Kingdom
13092,9,loyal customer,257,368.13,standard customer,40.9,73.63,5,occasional buyer,United Kingdom
14543,11,loyal customer,647,3552.73,VIP customer,322.98,222.05,16,frequent buyer,United Kingdom
16892,6,short term customer,186,434.57,standard customer,72.43,86.91,5,occasional buyer,United Kingdom
14059,0,short term customer,100,124.2,standard customer,NULL,124.2,1,one time buyer,United Kingdom
12530,9,loyal customer,657,1155.14,VIP customer,128.35,288.79,4,occasional buyer,Germany
14714,0,short term customer,229,160.19,standard customer,NULL,160.19,1,one time buyer,United Kingdom
16734,2,short term customer,231,468.46,standard customer,234.23,156.15,3,occasional buyer,United Kingdom
15266,0,short term customer,16,103.4,standard customer,NULL,103.4,1,one time buyer,United Kingdom
17374,2,short term customer,45,194.57,standard customer,97.29,97.29,2,occasional buyer,United Kingdom
14616,3,short term customer,104,406.08,standard customer,135.36,135.36,3,occasional buyer,United Kingdom
13471,2,short term customer,1004,1603.29,VIP customer,801.65,400.82,4,occasional buyer,United Kingdom
14666,0,short term customer,144,172.3,standard customer,NULL,172.3,1,one time buyer,United Kingdom
14040,9,loyal customer,1049,2267.97,VIP customer,252,189,12,frequent buyer,United Kingdom
17035,2,short term customer,161,315.09,standard customer,157.55,157.55,2,occasional buyer,United Kingdom
13359,0,short term customer,93,330.4,standard customer,NULL,330.4,1,one time buyer,United Kingdom
13080,0,short term customer,120,58.08,standard customer,NULL,58.08,1,one time buyer,United Kingdom
18177,8,loyal customer,332,645.37,standard customer,80.67,107.56,6,frequent buyer,United Kingdom
16140,10,loyal customer,590,566.3,standard customer,56.63,283.15,2,occasional buyer,United Kingdom
17752,0,short term customer,192,80.64,standard customer,NULL,80.64,1,one time buyer,United Kingdom
12432,4,short term customer,1179,3603.16,VIP customer,900.79,720.63,5,occasional buyer,Norway
15652,0,short term customer,178,292.08,standard customer,NULL,292.08,1,one time buyer,United Kingdom
15533,2,short term customer,259,710.67,standard customer,355.34,236.89,3,occasional buyer,United Kingdom
16610,0,short term customer,54,64.26,standard customer,NULL,64.26,1,one time buyer,United Kingdom
14606,12,loyal customer,5179,9973.8,VIP customer,831.15,107.25,93,frequent buyer,United Kingdom
17176,0,short term customer,160,289.63,standard customer,NULL,289.63,1,one time buyer,United Kingdom
14012,0,short term customer,106,226.5,standard customer,NULL,226.5,1,one time buyer,United Kingdom
18129,0,short term customer,39,98.75,standard customer,NULL,98.75,1,one time buyer,United Kingdom
13200,3,short term customer,424,709.55,standard customer,236.52,177.39,4,occasional buyer,United Kingdom
16096,0,short term customer,71,275.38,standard customer,NULL,275.38,1,one time buyer,United Kingdom
17692,8,loyal customer,507,565.67,standard customer,70.71,141.42,4,occasional buyer,United Kingdom
12942,7,loyal customer,168,560.17,standard customer,80.02,186.72,3,occasional buyer,United Kingdom
17604,4,short term customer,138,242.45,standard customer,60.61,121.23,2,occasional buyer,United Kingdom
18130,1,short term customer,483,616.46,standard customer,616.46,205.49,3,occasional buyer,United Kingdom
14130,0,short term customer,177,321.38,standard customer,NULL,321.38,1,one time buyer,United Kingdom
16755,7,loyal customer,709,1009.51,VIP customer,144.22,336.5,3,occasional buyer,United Kingdom
13376,5,short term customer,355,792.96,standard customer,158.59,264.32,3,occasional buyer,United Kingdom
17389,11,loyal customer,7450,30959.18,high value customer,2814.47,910.56,34,frequent buyer,United Kingdom
15113,1,short term customer,1872,2951.13,VIP customer,2951.13,983.71,3,occasional buyer,United Kingdom
14896,5,short term customer,253,399.22,standard customer,79.84,199.61,2,occasional buyer,United Kingdom
17229,2,short term customer,77,149.79,standard customer,74.89,74.89,2,occasional buyer,United Kingdom
15304,10,loyal customer,86,641.3,standard customer,64.13,80.16,8,frequent buyer,United Kingdom
13065,0,short term customer,68,188.16,standard customer,NULL,188.16,1,one time buyer,United Kingdom
14987,11,loyal customer,64,163.2,standard customer,14.84,81.6,2,occasional buyer,United Kingdom
13329,11,loyal customer,439,775.8,standard customer,70.53,387.9,2,occasional buyer,United Kingdom
14291,9,loyal customer,1405,2298.38,VIP customer,255.38,208.94,11,frequent buyer,United Kingdom
18164,0,short term customer,108,267.63,standard customer,NULL,267.63,1,one time buyer,United Kingdom
13170,0,short term customer,101,83.25,standard customer,NULL,83.25,1,one time buyer,United Kingdom
15664,0,short term customer,92,236.47,standard customer,NULL,236.47,1,one time buyer,United Kingdom
16721,0,short term customer,130,218.47,standard customer,NULL,218.47,1,one time buyer,United Kingdom
12995,0,short term customer,72,173.16,standard customer,NULL,173.16,1,one time buyer,United Kingdom
16393,12,loyal customer,1091,2216.89,VIP customer,184.74,170.53,13,frequent buyer,United Kingdom
14866,11,loyal customer,6744,14359.5,high value customer,1305.41,1196.63,12,frequent buyer,United Kingdom
13110,9,loyal customer,301,1140.6,VIP customer,126.73,162.94,7,frequent buyer,United Kingdom
16206,9,loyal customer,217,428.18,standard customer,47.58,107.05,4,occasional buyer,United Kingdom
15512,7,loyal customer,56,106,standard customer,15.14,53,2,occasional buyer,United Kingdom
15147,0,short term customer,186,400.5,standard customer,NULL,400.5,1,one time buyer,United Kingdom
17648,6,short term customer,396,1350.45,VIP customer,225.08,337.61,4,occasional buyer,United Kingdom
18106,0,short term customer,112,396.3,standard customer,NULL,396.3,1,one time buyer,United Kingdom
12465,5,short term customer,253,491.79,standard customer,98.36,245.9,2,occasional buyer,Belgium
14406,0,short term customer,67,135.95,standard customer,NULL,135.95,1,one time buyer,United Kingdom
14988,0,short term customer,105,256.74,standard customer,NULL,256.74,1,one time buyer,United Kingdom
15184,5,short term customer,161,283.98,standard customer,56.8,141.99,2,occasional buyer,United Kingdom
14199,0,short term customer,28,185.4,standard customer,NULL,185.4,1,one time buyer,United Kingdom
14778,6,short term customer,208,524.16,standard customer,87.36,262.08,2,occasional buyer,United Kingdom
12953,0,short term customer,64,230.85,standard customer,NULL,230.85,1,one time buyer,United Kingdom
17205,0,short term customer,698,305.96,standard customer,NULL,305.96,1,one time buyer,United Kingdom
12458,7,loyal customer,387,788.73,standard customer,112.68,394.37,2,occasional buyer,Switzerland
14198,7,loyal customer,224,589.95,standard customer,84.28,147.49,4,occasional buyer,United Kingdom
17301,0,short term customer,76,97.52,standard customer,NULL,97.52,1,one time buyer,United Kingdom
16326,11,loyal customer,431,1735.67,VIP customer,157.79,123.98,14,frequent buyer,United Kingdom
14341,9,loyal customer,808,1252,VIP customer,139.11,156.5,8,frequent buyer,United Kingdom
17320,8,loyal customer,532,947.36,standard customer,118.42,315.79,3,occasional buyer,United Kingdom
15865,5,short term customer,265,693.09,standard customer,138.62,231.03,3,occasional buyer,United Kingdom
17566,1,short term customer,331,648.85,standard customer,648.85,324.42,2,occasional buyer,United Kingdom
15432,0,short term customer,53,140.89,standard customer,NULL,140.89,1,one time buyer,United Kingdom
18041,11,loyal customer,3135,3297.94,VIP customer,299.81,157.04,21,frequent buyer,United Kingdom
16127,0,short term customer,191,385.41,standard customer,NULL,385.41,1,one time buyer,United Kingdom
16376,1,short term customer,547,771.86,standard customer,771.86,385.93,2,occasional buyer,United Kingdom
17530,12,loyal customer,1050,1679.18,VIP customer,139.93,167.92,10,frequent buyer,United Kingdom
13050,11,loyal customer,2828,4461.28,VIP customer,405.57,262.43,17,frequent buyer,United Kingdom
14331,1,short term customer,156,335.88,standard customer,335.88,167.94,2,occasional buyer,United Kingdom
15466,0,short term customer,169,260.62,standard customer,NULL,260.62,1,one time buyer,United Kingdom
16184,5,short term customer,450,848.98,standard customer,169.8,141.5,6,frequent buyer,United Kingdom
12790,0,short term customer,68,188.92,standard customer,NULL,188.92,1,one time buyer,Netherlands
15363,0,short term customer,114,272.9,standard customer,NULL,272.9,1,one time buyer,United Kingdom
15125,8,loyal customer,4415,8316.68,VIP customer,1039.59,554.45,15,frequent buyer,United Kingdom
16525,12,loyal customer,6965,12091.33,high value customer,1007.61,465.05,26,frequent buyer,United Kingdom
14658,4,short term customer,38,216.31,standard customer,54.08,108.16,2,occasional buyer,United Kingdom
18035,1,short term customer,506,625.45,standard customer,625.45,208.48,3,occasional buyer,United Kingdom
12558,0,short term customer,150,234.04,standard customer,NULL,234.04,1,one time buyer,USA
15360,0,short term customer,151,304.33,standard customer,NULL,304.33,1,one time buyer,United Kingdom
13728,9,loyal customer,248,483.04,standard customer,53.67,80.51,6,frequent buyer,United Kingdom
16885,11,loyal customer,147,336.19,standard customer,30.56,112.06,3,occasional buyer,United Kingdom
15723,0,short term customer,55,150.65,standard customer,NULL,150.65,1,one time buyer,United Kingdom
15053,9,loyal customer,863,515.89,standard customer,57.32,171.96,3,occasional buyer,United Kingdom
14257,9,loyal customer,1184,2251.92,VIP customer,250.21,450.38,5,occasional buyer,United Kingdom
12616,7,loyal customer,158,495.6,standard customer,70.8,247.8,2,occasional buyer,France
13781,0,short term customer,20,105.14,standard customer,NULL,105.14,1,one time buyer,United Kingdom
13148,11,loyal customer,1444,2916.27,VIP customer,265.12,243.02,12,frequent buyer,United Kingdom
13708,0,short term customer,209,190.15,standard customer,NULL,190.15,1,one time buyer,United Kingdom
12398,0,short term customer,472,862.36,standard customer,NULL,862.36,1,one time buyer,Switzerland
14105,0,short term customer,319,589.48,standard customer,NULL,589.48,1,one time buyer,United Kingdom
15920,0,short term customer,78,129.95,standard customer,NULL,32.49,4,occasional buyer,United Kingdom
12729,0,short term customer,117,257.63,standard customer,NULL,257.63,1,one time buyer,France
16015,2,short term customer,643,482.98,standard customer,241.49,160.99,3,occasional buyer,United Kingdom
15974,8,loyal customer,1605,2448.58,VIP customer,306.07,349.8,7,frequent buyer,United Kingdom
13246,10,loyal customer,1288,1657.58,VIP customer,165.76,276.26,6,frequent buyer,United Kingdom
13899,8,loyal customer,118,300.02,standard customer,37.5,150.01,2,occasional buyer,United Kingdom
13705,12,loyal customer,267,591.86,standard customer,49.32,197.29,3,occasional buyer,United Kingdom
14189,12,loyal customer,3061,3416.75,VIP customer,284.73,227.78,15,frequent buyer,United Kingdom
16216,0,short term customer,195,769.18,standard customer,NULL,769.18,1,one time buyer,United Kingdom
15708,10,loyal customer,892,2216.29,VIP customer,221.63,316.61,7,frequent buyer,United Kingdom
14533,11,loyal customer,3833,1790.6,VIP customer,162.78,255.8,7,frequent buyer,United Kingdom
13800,0,short term customer,169,326.54,standard customer,NULL,326.54,1,one time buyer,United Kingdom
16298,5,short term customer,164,510.6,standard customer,102.12,170.2,3,occasional buyer,United Kingdom
16863,11,loyal customer,313,369.6,standard customer,33.6,184.8,2,occasional buyer,United Kingdom
14022,0,short term customer,315,315.2,standard customer,NULL,315.2,1,one time buyer,United Kingdom
14353,0,short term customer,52,75.6,standard customer,NULL,75.6,1,one time buyer,United Kingdom
13904,9,loyal customer,200,200.76,standard customer,22.31,100.38,2,occasional buyer,United Kingdom
17052,0,short term customer,172,278.16,standard customer,NULL,278.16,1,one time buyer,United Kingdom
16136,7,loyal customer,282,537.2,standard customer,76.74,179.07,3,occasional buyer,United Kingdom
17994,6,short term customer,356,456.11,standard customer,76.02,114.03,4,occasional buyer,United Kingdom
14911,12,loyal customer,54249,103964.5,high value customer,8663.71,517.24,201,frequent buyer,EIRE
14541,9,loyal customer,538,1231.85,VIP customer,136.87,153.98,8,frequent buyer,United Kingdom
15679,5,short term customer,919,558.12,standard customer,111.62,139.53,4,occasional buyer,United Kingdom
12346,0,short term customer,74215,77183.6,high value customer,NULL,77183.6,1,one time buyer,United Kingdom
14924,0,short term customer,64,310.05,standard customer,NULL,310.05,1,one time buyer,United Kingdom
14443,10,loyal customer,476,830.56,standard customer,83.06,207.64,4,occasional buyer,United Kingdom
13485,0,short term customer,229,394.24,standard customer,NULL,394.24,1,one time buyer,United Kingdom
16996,11,loyal customer,432,1142.56,VIP customer,103.87,190.43,6,frequent buyer,United Kingdom
13863,0,short term customer,170,245.6,standard customer,NULL,245.6,1,one time buyer,United Kingdom
16387,0,short term customer,44,94.36,standard customer,NULL,94.36,1,one time buyer,United Kingdom
14723,11,loyal customer,523,872.08,standard customer,79.28,145.35,6,frequent buyer,United Kingdom
17514,0,short term customer,112,164.66,standard customer,NULL,164.66,1,one time buyer,United Kingdom
18102,12,loyal customer,42261,173369.02,high value customer,14447.42,2889.48,60,frequent buyer,United Kingdom
14174,0,short term customer,74,99.5,standard customer,NULL,99.5,1,one time buyer,United Kingdom
15397,0,short term customer,20,94,standard customer,NULL,94,1,one time buyer,United Kingdom
16463,6,short term customer,856,952.91,standard customer,158.82,238.23,4,occasional buyer,United Kingdom
15314,0,short term customer,253,262.93,standard customer,NULL,262.93,1,one time buyer,United Kingdom
16416,1,short term customer,571,950.37,standard customer,950.37,316.79,3,occasional buyer,United Kingdom
12705,11,loyal customer,2284,4396.7,VIP customer,399.7,488.52,9,frequent buyer,Germany
14379,8,loyal customer,186,251.42,standard customer,31.43,125.71,2,occasional buyer,United Kingdom
12847,0,short term customer,659,575.64,standard customer,NULL,575.64,1,one time buyer,United Kingdom
13466,0,short term customer,211,214.3,standard customer,NULL,214.3,1,one time buyer,United Kingdom
15841,8,loyal customer,664,927.44,standard customer,115.93,231.86,4,occasional buyer,United Kingdom
12358,5,short term customer,152,650.38,standard customer,130.08,325.19,2,occasional buyer,Austria
16022,0,short term customer,182,443.43,standard customer,NULL,443.43,1,one time buyer,United Kingdom
12740,0,short term customer,144,215.1,standard customer,NULL,215.1,1,one time buyer,France
15041,0,short term customer,56,96.15,standard customer,NULL,96.15,1,one time buyer,United Kingdom
14276,7,loyal customer,371,635.29,standard customer,90.76,211.76,3,occasional buyer,United Kingdom
16119,3,short term customer,194,341.46,standard customer,113.82,170.73,2,occasional buyer,United Kingdom
13501,0,short term customer,336,807.6,standard customer,NULL,807.6,1,one time buyer,Switzerland
14364,3,short term customer,1141,2341.85,VIP customer,780.62,292.73,8,frequent buyer,United Kingdom
17062,1,short term customer,366,485.99,standard customer,485.99,121.5,4,occasional buyer,United Kingdom
16343,0,short term customer,152,286.25,standard customer,NULL,143.12,2,occasional buyer,United Kingdom
12951,11,loyal customer,422,881.57,standard customer,80.14,146.93,6,frequent buyer,United Kingdom
15665,2,short term customer,784,1165.79,VIP customer,582.9,582.9,2,occasional buyer,United Kingdom
16462,6,short term customer,16,136,standard customer,22.67,45.33,3,occasional buyer,United Kingdom
16072,0,short term customer,113,418.47,standard customer,NULL,418.47,1,one time buyer,United Kingdom
14549,0,short term customer,101,193.99,standard customer,NULL,193.99,1,one time buyer,United Kingdom
15124,5,short term customer,125,131.27,standard customer,26.25,65.63,2,occasional buyer,United Kingdom
18194,0,short term customer,552,769.84,standard customer,NULL,769.84,1,one time buyer,United Kingdom
18121,0,short term customer,300,480.8,standard customer,NULL,240.4,2,occasional buyer,United Kingdom
17183,4,short term customer,1170,2889.73,VIP customer,722.43,481.62,6,frequent buyer,United Kingdom
13976,0,short term customer,154,357.98,standard customer,NULL,357.98,1,one time buyer,United Kingdom
15392,12,loyal customer,950,1277.88,VIP customer,106.49,319.47,4,occasional buyer,United Kingdom
15510,0,short term customer,2,250,standard customer,NULL,250,1,one time buyer,United Kingdom
16333,10,loyal customer,32184,26626.8,high value customer,2662.68,1210.31,22,frequent buyer,United Kingdom
15484,3,short term customer,2291,2680.47,VIP customer,893.49,670.12,4,occasional buyer,United Kingdom
16320,1,short term customer,327,624.62,standard customer,624.62,312.31,2,occasional buyer,Unspecified
16910,3,short term customer,482,826.57,standard customer,275.52,103.32,8,frequent buyer,United Kingdom
17718,0,short term customer,59,109.35,standard customer,NULL,109.35,1,one time buyer,United Kingdom
15052,0,short term customer,57,167.33,standard customer,NULL,167.33,1,one time buyer,United Kingdom
14223,6,short term customer,433,695.99,standard customer,116,232,3,occasional buyer,United Kingdom
14542,0,short term customer,19,103.25,standard customer,NULL,103.25,1,one time buyer,United Kingdom
15659,0,short term customer,87,192.45,standard customer,NULL,192.45,1,one time buyer,United Kingdom
13842,10,loyal customer,1235,2497.91,VIP customer,249.79,277.55,9,frequent buyer,United Kingdom
18045,0,short term customer,85,112.19,standard customer,NULL,112.19,1,one time buyer,United Kingdom
12793,1,short term customer,198,399.73,standard customer,399.73,199.87,2,occasional buyer,Portugal
15881,1,short term customer,254,481.29,standard customer,481.29,96.26,5,occasional buyer,United Kingdom
15737,7,loyal customer,445,856.76,standard customer,122.39,107.09,8,frequent buyer,United Kingdom
17806,0,short term customer,542,418.07,standard customer,NULL,418.07,1,one time buyer,United Kingdom
14295,0,short term customer,48,90.6,standard customer,NULL,90.6,1,one time buyer,United Kingdom
13551,0,short term customer,6,56.1,standard customer,NULL,56.1,1,one time buyer,United Kingdom
16656,11,loyal customer,8562,8253.44,VIP customer,750.31,550.23,15,frequent buyer,United Kingdom
16936,0,short term customer,120,160.94,standard customer,NULL,160.94,1,one time buyer,United Kingdom
13153,0,short term customer,282,402.46,standard customer,NULL,402.46,1,one time buyer,United Kingdom
14450,5,short term customer,231,479.05,standard customer,95.81,159.68,3,occasional buyer,United Kingdom
14799,0,short term customer,139,127.15,standard customer,NULL,127.15,1,one time buyer,United Kingdom
17022,0,short term customer,60,57.08,standard customer,NULL,57.08,1,one time buyer,United Kingdom
12925,3,short term customer,287,382.89,standard customer,127.63,191.44,2,occasional buyer,United Kingdom
13158,8,loyal customer,452,608.86,standard customer,76.11,152.22,4,occasional buyer,United Kingdom
15837,0,short term customer,167,343.04,standard customer,NULL,343.04,1,one time buyer,United Kingdom
15115,0,short term customer,87,258.89,standard customer,NULL,258.89,1,one time buyer,United Kingdom
14850,0,short term customer,185,215.95,standard customer,NULL,215.95,1,one time buyer,United Kingdom
15091,0,short term customer,196,309.35,standard customer,NULL,309.35,1,one time buyer,United Kingdom
14082,0,short term customer,91,133.7,standard customer,NULL,133.7,1,one time buyer,United Kingdom
15465,11,loyal customer,1216,7064.37,VIP customer,642.22,392.46,18,frequent buyer,United Kingdom
14702,12,loyal customer,1033,2555.12,VIP customer,212.93,150.3,17,frequent buyer,United Kingdom
15550,10,loyal customer,234,455.81,standard customer,45.58,113.95,4,occasional buyer,United Kingdom
16735,8,loyal customer,1055,1667.27,VIP customer,208.41,333.45,5,occasional buyer,United Kingdom
15491,5,short term customer,1229,2332.94,VIP customer,466.59,388.82,6,frequent buyer,United Kingdom
15313,0,short term customer,25,52,standard customer,NULL,52,1,one time buyer,United Kingdom
12736,0,short term customer,149,187.2,standard customer,NULL,187.2,1,one time buyer,France
13993,9,loyal customer,768,2955.96,VIP customer,328.44,328.44,9,frequent buyer,United Kingdom
14188,9,loyal customer,740,1240.76,VIP customer,137.86,206.79,6,frequent buyer,United Kingdom
15520,0,short term customer,218,192.3,standard customer,NULL,192.3,1,one time buyer,United Kingdom
14264,3,short term customer,60,254.47,standard customer,84.82,127.24,2,occasional buyer,United Kingdom
12388,10,loyal customer,1166,2220.58,VIP customer,222.06,370.1,6,frequent buyer,Australia
16120,0,short term customer,794,1129.74,VIP customer,NULL,282.44,4,occasional buyer,United Kingdom
12515,0,short term customer,90,303.75,standard customer,NULL,303.75,1,one time buyer,Italy
13630,10,loyal customer,1232,1812.84,VIP customer,181.28,258.98,7,frequent buyer,United Kingdom
17850,0,short term customer,1077,3989.73,VIP customer,NULL,117.34,34,frequent buyer,United Kingdom
14507,8,loyal customer,453,1123.7,VIP customer,140.46,187.28,6,frequent buyer,United Kingdom
13682,0,short term customer,6,42.5,standard customer,NULL,42.5,1,one time buyer,United Kingdom
14460,6,short term customer,785,396.9,standard customer,66.15,132.3,3,occasional buyer,United Kingdom
15906,8,loyal customer,425,1309.36,VIP customer,163.67,187.05,7,frequent buyer,United Kingdom
15434,7,loyal customer,258,497.78,standard customer,71.11,99.56,5,occasional buyer,United Kingdom
12754,2,short term customer,2701,1621.35,VIP customer,810.67,540.45,3,occasional buyer,Japan
14888,0,short term customer,78,179.5,standard customer,NULL,179.5,1,one time buyer,United Kingdom
16422,11,loyal customer,31858,31433.16,high value customer,2857.56,616.34,51,frequent buyer,United Kingdom
16023,7,loyal customer,208,481.1,standard customer,68.73,160.37,3,occasional buyer,United Kingdom
18160,5,short term customer,214,483.06,standard customer,96.61,241.53,2,occasional buyer,United Kingdom
16883,6,short term customer,76,229.93,standard customer,38.32,114.97,2,occasional buyer,United Kingdom
13396,10,loyal customer,460,1093.45,VIP customer,109.34,546.73,2,occasional buyer,United Kingdom
14903,8,loyal customer,1048,1921.54,VIP customer,240.19,384.31,5,occasional buyer,United Kingdom
16582,0,short term customer,139,303.12,standard customer,NULL,303.12,1,one time buyer,United Kingdom
13581,0,short term customer,26,106.2,standard customer,NULL,106.2,1,one time buyer,United Kingdom
18146,2,short term customer,51,89.85,standard customer,44.93,44.93,2,occasional buyer,United Kingdom
13193,0,short term customer,36,93.58,standard customer,NULL,93.58,1,one time buyer,United Kingdom
14436,0,short term customer,93,76.7,standard customer,NULL,76.7,1,one time buyer,United Kingdom
17490,6,short term customer,934,1782.38,VIP customer,297.06,254.63,7,frequent buyer,United Kingdom
17053,0,short term customer,98,396.48,standard customer,NULL,396.48,1,one time buyer,United Kingdom
15904,0,short term customer,68,129.15,standard customer,NULL,129.15,1,one time buyer,United Kingdom
15660,11,loyal customer,732,1187.32,VIP customer,107.94,131.92,9,frequent buyer,United Kingdom
13334,7,loyal customer,971,1949.35,VIP customer,278.48,649.78,3,occasional buyer,United Kingdom
14897,10,loyal customer,254,735.26,standard customer,73.53,183.81,4,occasional buyer,United Kingdom
15372,0,short term customer,2028,1427.04,VIP customer,NULL,1427.04,1,one time buyer,United Kingdom
17593,12,loyal customer,1787,2631.84,VIP customer,219.32,526.37,5,occasional buyer,United Kingdom
